comp,year,discp,seg,skname,nat,elen,eles,lvl,bl,dg,ur,ue,we,iv,ele,bv,goe,goej1,goej2,goej3,goej4,goej5,goej6,goej7,goej8,goej9,ets
gprus,2017,1,1,Wakaba HIGUCHI,JPN,4,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,1.70,3,3,3,2,2,3,2,2,2,3.70
gprus,2017,1,1,Wakaba HIGUCHI,JPN,5,2S,-,0,0,0,0,0,0,2S,1.30,0.00,0,0,0,0,0,0,0,0,0,1.30
gprus,2017,1,1,Wakaba HIGUCHI,JPN,6,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.70,1,1,1,2,1,0,1,1,1,12.03
gprus,2017,1,1,Wakaba HIGUCHI,JPN,7,3Lo,-,1,0,0,0,0,0,3Lo,5.61,0.80,1,2,2,1,1,1,1,1,1,6.41
gprus,2017,1,1,Elena RADIONOVA,RUS,1,3Lz+3T,-,0,0,1,0,0,0,3Lz+3T<,9.00,-0.50,0,0,-1,-1,0,-1,-1,-1,-1,8.50
gprus,2017,1,1,Elena RADIONOVA,RUS,2,3F,-,0,0,0,1,0,0,3F,5.30,-0.20,0,0,-1,-1,0,2,-1,0,0,5.10
gprus,2017,1,1,Elena RADIONOVA,RUS,3,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.64,2,1,1,2,1,0,2,0,2,4.14
gprus,2017,1,1,Elena RADIONOVA,RUS,4,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.86,2,2,1,2,2,2,1,2,1,3.46
gprus,2017,1,1,Elena RADIONOVA,RUS,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,1.20,3,2,1,2,1,2,2,2,1,3.20
gprus,2017,1,1,Elena RADIONOVA,RUS,6,3Lz+1Lo+3S,-,1,0,0,0,0,0,3Lz+1Lo+3S,11.99,0.00,0,0,0,0,0,0,0,0,0,11.99
gprus,2017,1,1,Elena RADIONOVA,RUS,7,3F+2T,-,1,0,0,1,0,0,3F+2T,7.26,-0.70,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.56
gprus,2017,1,1,Kaori SAKAMOTO,JPN,1,3F,-,0,0,0,0,0,0,3F,5.30,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.20
gprus,2017,1,1,Kaori SAKAMOTO,JPN,2,3S,-,0,0,0,0,0,0,3S,4.40,0.70,1,1,2,1,1,1,1,0,1,5.10
gprus,2017,1,1,Kaori SAKAMOTO,JPN,3,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,1,1,1,1,1,1,1,3.80
gprus,2017,1,1,Kaori SAKAMOTO,JPN,4,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.57,1,0,2,2,1,1,1,1,1,3.57
gprus,2017,1,1,Kaori SAKAMOTO,JPN,5,3Lz,-,1,0,0,0,1,0,3Lze,4.62,-0.90,-2,-1,-1,-1,-1,-1,-2,-2,-1,3.72
gprus,2017,1,1,Kaori SAKAMOTO,JPN,6,3F+3T,-,1,0,0,0,0,0,3F+3T,10.56,0.60,1,0,1,1,1,1,1,0,1,11.16
gprus,2017,1,1,Kaori SAKAMOTO,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.79,2,2,1,2,2,1,1,2,1,4.29
gprus,2017,1,1,Mariah BELL,USA,1,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.70,1,2,1,2,1,1,0,0,1,11.00
gprus,2017,1,1,Mariah BELL,USA,2,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-1.40,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.70
gprus,2017,1,1,Mariah BELL,USA,3,2A,-,0,0,0,0,0,0,2A,3.30,0.50,1,1,1,1,0,1,1,1,1,3.80
gprus,2017,1,1,Mariah BELL,USA,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.57,1,2,1,2,1,0,1,1,1,3.87
gprus,2017,1,1,Mariah BELL,USA,5,2A+1Lo+3S,-,1,0,0,0,0,0,2A+1Lo+3S,9.02,-1.40,-2,-2,-2,-1,-2,-2,-3,-2,-2,7.62
gprus,2017,1,1,Mariah BELL,USA,6,3Lz,-,1,0,0,0,0,0,3Lz,6.60,-0.30,0,-1,0,0,-1,0,0,-1,-1,6.30
gprus,2017,1,1,Mariah BELL,USA,7,3F+2T,-,1,0,0,0,0,0,3F+2T,7.26,0.20,1,1,0,1,0,0,0,0,0,7.46
gprus,2017,1,1,Mirai NAGASU,USA,1,3A,-,0,0,1,0,0,0,3A<,5.90,-1.14,-1,-1,-1,-1,-1,-2,-1,-1,-3,4.76
gprus,2017,1,1,Mirai NAGASU,USA,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,-0.10,0,0,0,0,0,0,-1,0,-1,9.50
gprus,2017,1,1,Mirai NAGASU,USA,3,3S,-,0,0,1,0,0,0,3S<,3.10,-0.70,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.40
gprus,2017,1,1,Mirai NAGASU,USA,4,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.86,2,2,2,1,2,1,1,2,2,4.36
gprus,2017,1,1,Mirai NAGASU,USA,5,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.71,2,2,1,1,1,1,1,2,2,3.91
gprus,2017,1,1,Mirai NAGASU,USA,6,2A+3T,-,1,0,1,0,0,0,2A+3T<,6.93,-1.07,-2,-1,-2,-2,-2,-2,-3,-3,-2,5.86
gprus,2017,1,1,Mirai NAGASU,USA,7,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.50,1,2,0,1,1,1,0,1,0,7.10
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,1,2A+1Lo+3F,-,0,0,0,0,0,0,2A+1Lo+3F,9.10,0.70,1,1,1,1,1,1,1,1,1,9.80
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,2,3Lz,-,0,0,0,1,0,0,3Lz,6.00,-0.50,0,0,-1,-1,-1,-1,-1,0,-1,5.50
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,3,2A+3T,-,0,0,0,0,0,0,2A+3T,7.60,0.60,2,1,1,1,1,1,0,1,0,8.20
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,1,1,1,1,1,0,2,1,3.70
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.57,1,2,1,1,1,0,1,2,1,4.07
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,6,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,0.60,1,0,1,1,1,0,1,1,1,2.60
gprus,2017,1,1,Valeriia MIKHAILOVA,RUS,7,3F,-,1,0,0,0,0,0,3F,5.83,0.00,0,0,0,0,0,0,1,0,0,5.83
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,1,3Lo,-,0,0,0,0,0,0,3Lo,5.10,1.10,2,1,1,2,1,2,1,2,2,6.20
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,0.40,0,1,0,1,0,0,1,1,1,6.40
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,3,3F+2T,-,0,0,0,0,0,0,3F+2T,6.60,0.70,1,1,1,1,1,1,1,1,1,7.30
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,1,1,1,1,1,1,2,1,3.70
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,1.30,2,2,2,2,1,2,2,3,1,3.30
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,6,3S,-,1,0,0,0,0,0,3S,4.84,1.10,2,1,2,2,2,2,0,1,1,5.94
gprus,2017,1,1,Elizabet TURSYNBAEVA,KAZ,7,3S+2T,-,1,0,0,0,0,0,3S+2T,6.27,0.70,1,1,1,1,1,1,1,2,1,6.97
gprus,2017,1,1,Nicole SCHOTT,GER,1,3F+1T,-,0,0,0,0,0,0,3F+1T,5.70,-0.10,1,0,0,0,0,-1,0,0,-1,5.60
gprus,2017,1,1,Nicole SCHOTT,GER,2,3T+3T,-,0,0,0,0,0,0,3T+3T,8.60,0.70,2,1,0,2,1,1,0,1,1,9.30
gprus,2017,1,1,Nicole SCHOTT,GER,3,3F,-,0,0,0,0,0,0,3F,5.30,-0.70,-1,-1,-1,-1,-2,-1,-1,-1,-1,4.60
gprus,2017,1,1,Nicole SCHOTT,GER,4,3S+2T+2Lo,-,0,0,0,0,0,0,3S+2T+2Lo,7.50,0.60,1,1,0,1,1,1,0,1,1,8.10
gprus,2017,1,1,Nicole SCHOTT,GER,5,3Lo,-,1,0,0,0,0,0,3Lo,5.61,0.20,0,0,1,2,0,0,-1,0,1,5.81
gprus,2017,1,1,Nicole SCHOTT,GER,6,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.43,1,1,0,1,1,1,0,1,1,3.63
gprus,2017,1,1,Nicole SCHOTT,GER,7,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.50,1,2,1,1,1,1,1,1,1,3.10
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,1,3Lz+2T,-,0,0,0,0,0,0,3Lz+2T,7.30,0.70,1,1,0,1,1,1,1,1,1,8.00
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,2,3F,-,0,0,0,1,0,0,3F,5.30,-0.70,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.60
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,3,2A,-,0,0,0,0,0,0,2A,3.30,0.00,0,0,0,0,0,0,0,0,0,3.30
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,4,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-0.10,0,-1,0,-1,0,0,0,0,0,5.00
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,1,2,0,1,1,1,0,1,1,3.93
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.36,0,1,1,1,1,1,0,1,0,2.96
gprus,2017,1,1,Anastasia GALUSTYAN,ARM,7,3S+2T+2Lo,-,1,0,1,0,0,0,3S+2T<+2Lo,7.81,-0.70,-1,-1,-2,-1,-1,-1,-1,-1,-1,7.11
gprus,2017,1,1,Mae Berenice MEITE,FRA,1,2A,-,0,0,0,0,0,0,2A,3.30,0.50,1,1,1,1,1,1,1,1,1,3.80
gprus,2017,1,1,Mae Berenice MEITE,FRA,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.00,0,0,0,1,0,0,0,0,0,9.60
gprus,2017,1,1,Mae Berenice MEITE,FRA,3,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-0.80,-1,-1,-1,-1,-1,-2,-1,-1,-2,5.20
gprus,2017,1,1,Mae Berenice MEITE,FRA,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.00,0,0,0,1,0,-1,0,0,0,3.20
gprus,2017,1,1,Mae Berenice MEITE,FRA,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.14,0,1,0,1,0,0,0,1,0,3.44
gprus,2017,1,1,Mae Berenice MEITE,FRA,6,3Lo,-,1,0,0,0,0,0,3Lo,5.61,-0.70,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.91
gprus,2017,1,1,Mae Berenice MEITE,FRA,7,2A+3T,-,1,0,0,0,0,0,2A+3T,8.36,0.20,0,1,0,1,0,0,0,1,0,8.56
gpcan,2017,0,1,Shoma UNO,JPN,1,4Lo,-,0,0,0,0,0,0,4Lo,12.00,2.14,3,3,2,2,2,2,2,2,2,14.14
gpcan,2017,0,1,Shoma UNO,JPN,2,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-0.50,-2,0,-1,-1,-1,-1,0,0,-1,4.60
gpcan,2017,0,1,Shoma UNO,JPN,3,3A,-,0,0,0,0,0,0,3A,8.50,2.00,2,3,1,2,2,2,2,3,1,10.50
gpcan,2017,0,1,Shoma UNO,JPN,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.86,2,2,1,2,2,2,1,2,1,4.06
gpcan,2017,0,1,Shoma UNO,JPN,5,FCCoSp3V,-,0,0,0,0,0,0,FCCoSp3V,2.50,0.57,1,2,0,2,1,1,1,1,1,3.07
gpcan,2017,0,1,Shoma UNO,JPN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.07,2,3,2,3,1,2,2,2,2,4.37
gpcan,2017,0,1,Shoma UNO,JPN,7,4F,-,1,0,0,0,0,0,4F,13.53,-2.23,-2,-2,-2,-1,-2,-2,-1,-2,-2,11.30
gpcan,2017,0,1,Jason BROWN,USA,1,4T,-,0,0,1,0,0,0,4T<,8.00,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.00
gpcan,2017,0,1,Jason BROWN,USA,2,3A,-,0,0,1,0,0,0,3A<,5.90,-0.86,-1,0,-1,-1,-1,-1,0,-2,-1,5.04
gpcan,2017,0,1,Jason BROWN,USA,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,1.43,3,3,3,3,3,3,2,2,3,4.63
gpcan,2017,0,1,Jason BROWN,USA,4,3F,-,0,0,0,0,0,0,3F,5.30,1.30,2,3,1,2,2,2,2,2,1,6.60
gpcan,2017,0,1,Jason BROWN,USA,5,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.80,3,3,2,2,3,3,2,2,3,5.70
gpcan,2017,0,1,Jason BROWN,USA,6,3A+3T,-,1,0,0,0,0,0,3A+3T,14.08,1.29,1,2,1,2,1,1,2,1,1,15.37
gpcan,2017,0,1,Jason BROWN,USA,7,FCCoSp,4,0,0,0,0,0,0,FCCoSp4,3.50,1.14,1,2,2,2,3,2,3,3,2,4.64
gpcan,2017,0,1,Alexander SAMARIN,RUS,1,4Lz,-,0,0,0,0,0,0,4Lz,13.60,2.00,3,2,2,2,2,2,2,2,1,15.60
gpcan,2017,0,1,Alexander SAMARIN,RUS,2,4T,-,0,0,0,0,0,0,4T,10.30,1.86,2,2,1,2,2,2,2,2,1,12.16
gpcan,2017,0,1,Alexander SAMARIN,RUS,3,3A,-,0,0,0,0,0,0,3A,8.50,2.00,2,3,2,2,2,2,2,2,1,10.50
gpcan,2017,0,1,Alexander SAMARIN,RUS,4,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.43,0,2,1,0,1,0,1,1,2,3.23
gpcan,2017,0,1,Alexander SAMARIN,RUS,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,2,0,1,2,1,0,1,1,3.80
gpcan,2017,0,1,Alexander SAMARIN,RUS,6,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.60,0,2,1,1,1,0,1,1,1,11.93
gpcan,2017,0,1,Alexander SAMARIN,RUS,7,3A+2T,-,1,0,1,0,0,0,3A<+2T,7.92,-1.86,-2,-1,-1,-2,-2,-2,-2,-2,-2,6.06
gpcan,2017,0,1,Michal BREZINA,CZE,1,4S,-,0,0,0,0,0,0,4S,10.50,0.11,-1,1,0,0,-1,1,1,0,0,10.61
gpcan,2017,0,1,Michal BREZINA,CZE,2,3A+2T,-,0,0,0,0,0,0,3A+2T,9.80,0.00,0,0,0,0,0,0,0,1,0,9.80
gpcan,2017,0,1,Michal BREZINA,CZE,3,3F+2T,-,0,0,0,0,0,0,3F+2T,6.60,0.00,1,0,0,0,0,0,0,0,0,6.60
gpcan,2017,0,1,Michal BREZINA,CZE,4,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.57,1,1,1,1,2,1,1,2,1,3.57
gpcan,2017,0,1,Michal BREZINA,CZE,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,1,2,1,1,2,2,2,2,1,4.09
gpcan,2017,0,1,Michal BREZINA,CZE,6,3A,-,1,0,0,0,0,0,3A,9.35,1.00,0,1,1,1,1,1,1,2,1,10.35
gpcan,2017,0,1,Michal BREZINA,CZE,7,3Lo,-,1,0,0,0,0,0,3Lo,5.61,-0.70,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.91
gpcan,2017,0,1,Jorik HENDRICKX,BEL,1,3A+2T,-,0,0,0,0,0,0,3A+2T,9.80,1.00,1,2,1,1,1,1,1,1,0,10.80
gpcan,2017,0,1,Jorik HENDRICKX,BEL,2,3A,-,0,0,0,0,0,0,3A,8.50,-2.14,-2,-2,-2,-2,-2,-2,-3,-2,-3,6.36
gpcan,2017,0,1,Jorik HENDRICKX,BEL,3,3S,-,0,0,0,0,0,0,3S,4.40,0.70,2,2,0,1,1,1,1,1,0,5.10
gpcan,2017,0,1,Jorik HENDRICKX,BEL,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.86,2,2,2,2,2,2,1,1,1,3.86
gpcan,2017,0,1,Jorik HENDRICKX,BEL,5,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.20,2,3,1,2,2,2,1,1,2,5.10
gpcan,2017,0,1,Jorik HENDRICKX,BEL,6,2Lz+3T,-,1,0,0,0,0,0,2Lz+3T,7.04,0.20,0,0,1,0,0,1,1,0,0,7.24
gpcan,2017,0,1,Jorik HENDRICKX,BEL,7,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.20,0,1,0,0,2,1,0,0,0,6.80
gpcan,2017,0,1,Nicolas NADEAU,CAN,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,1.57,2,1,1,2,2,2,2,1,1,16.17
gpcan,2017,0,1,Nicolas NADEAU,CAN,2,3Lo,-,0,0,0,0,0,0,3Lo,5.10,0.70,2,0,1,1,1,1,1,1,1,5.80
gpcan,2017,0,1,Nicolas NADEAU,CAN,3,4T,-,0,0,0,0,0,0,4T,10.30,-2.46,-2,-2,-1,-2,-1,-2,-3,-2,-3,7.84
gpcan,2017,0,1,Nicolas NADEAU,CAN,4,3A,-,0,0,0,0,0,0,3A,8.50,1.29,2,2,1,1,1,1,2,1,1,9.79
gpcan,2017,0,1,Nicolas NADEAU,CAN,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,1,1,2,1,2,2,2,1,2,4.09
gpcan,2017,0,1,Nicolas NADEAU,CAN,6,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.50,1,1,2,1,1,1,1,1,1,3.30
gpcan,2017,0,1,Nicolas NADEAU,CAN,7,1A+2T,-,1,0,0,0,0,0,1A+2T,2.64,0.00,1,0,0,0,0,0,0,0,0,2.64
gpcan,2017,0,1,Patrick CHAN,CAN,1,4T,-,0,0,0,0,0,0,4T,10.30,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.30
gpcan,2017,0,1,Patrick CHAN,CAN,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,0.00,0,0,0,-1,0,0,2,0,0,6.00
gpcan,2017,0,1,Patrick CHAN,CAN,3,2A+1Lo+2S,-,0,0,0,0,0,0,2A+1Lo+2S,5.10,0.36,2,2,0,0,0,1,2,0,0,5.46
gpcan,2017,0,1,Patrick CHAN,CAN,4,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,2.00,3,3,2,3,3,3,3,2,3,4.00
gpcan,2017,0,1,Patrick CHAN,CAN,5,3T,-,0,0,0,0,0,0,3T,4.30,1.30,2,2,1,2,2,2,3,2,1,5.60
gpcan,2017,0,1,Patrick CHAN,CAN,6,2A,-,1,0,0,0,0,0,2A,3.63,0.79,3,2,1,2,2,1,2,1,1,4.42
gpcan,2017,0,1,Patrick CHAN,CAN,7,2Lo,-,1,0,0,0,0,0,2Lo,1.98,0.13,1,1,0,1,-1,0,2,0,0,2.11
gpcan,2017,0,1,Jun Hwan CHA,KOR,1,4T,-,0,0,1,0,0,0,4T<,8.00,-1.20,-1,-1,0,-1,-1,-1,-1,-1,-1,6.80
gpcan,2017,0,1,Jun Hwan CHA,KOR,2,4S,-,0,0,1,0,0,0,4S<,8.10,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.10
gpcan,2017,0,1,Jun Hwan CHA,KOR,3,3A+1Lo+3S,-,0,1,0,0,0,0,3A+1Lo+3S<<,10.30,-2.71,-3,-2,-2,-2,-3,-3,-3,-3,-3,7.59
gpcan,2017,0,1,Jun Hwan CHA,KOR,4,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,0.20,0,1,2,0,0,1,0,0,0,2.20
gpcan,2017,0,1,Jun Hwan CHA,KOR,5,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.36,1,1,1,1,0,0,1,1,0,3.56
gpcan,2017,0,1,Jun Hwan CHA,KOR,6,3A,-,1,0,0,0,0,0,3A,9.35,-0.43,0,0,0,-1,-1,-1,0,0,-1,8.92
gpcan,2017,0,1,Jun Hwan CHA,KOR,7,3F+3T,-,1,0,1,0,0,0,3F+3T<,9.13,-0.60,-1,-1,0,-1,-1,-1,0,-1,-1,8.53
gpcan,2017,0,1,Brendan KERRY,AUS,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,1.00,1,1,1,1,1,1,1,2,1,15.60
gpcan,2017,0,1,Brendan KERRY,AUS,2,4S,-,0,0,0,0,0,0,4S,10.50,0.00,0,0,1,0,0,0,0,0,0,10.50
gpcan,2017,0,1,Brendan KERRY,AUS,3,2F,-,0,0,0,1,0,0,2F,1.90,-0.30,0,-1,-1,-1,-1,-1,-1,-1,-1,1.60
gpcan,2017,0,1,Brendan KERRY,AUS,4,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.07,-1,1,0,0,0,0,1,0,0,3.27
gpcan,2017,0,1,Brendan KERRY,AUS,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,0.40,-1,1,0,0,1,1,1,0,1,2.40
gpcan,2017,0,1,Brendan KERRY,AUS,6,4T,-,1,0,0,0,0,0,4T,11.33,0.29,0,1,0,0,1,0,1,0,0,11.62
gpcan,2017,0,1,Brendan KERRY,AUS,7,3A,-,1,0,0,0,0,0,3A,9.35,0.71,0,1,1,1,2,1,0,1,0,10.06
gpcan,2017,0,1,Keegan MESSING,CAN,1,4Lz,-,0,1,0,0,0,0,4Lz<<,6.00,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.90
gpcan,2017,0,1,Keegan MESSING,CAN,2,4T,-,0,1,0,0,0,0,4T<<,4.30,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.20
gpcan,2017,0,1,Keegan MESSING,CAN,3,3A+2T+2Lo,-,0,0,0,0,0,0,3A+2T+2Lo,11.60,1.00,1,1,1,1,1,1,1,1,0,12.60
gpcan,2017,0,1,Keegan MESSING,CAN,4,FCCoSp,3,0,0,0,0,0,0,FCCoSp3,3.00,1.00,2,3,2,2,2,1,2,2,2,4.00
gpcan,2017,0,1,Keegan MESSING,CAN,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.00,2,3,2,2,1,3,2,1,2,4.30
gpcan,2017,0,1,Keegan MESSING,CAN,6,4T+REP,-,1,1,0,0,0,0,4T<<+REP,3.31,-2.10,-3,-2,-3,-3,-3,-3,-3,-3,-3,1.21
gpcan,2017,0,1,Keegan MESSING,CAN,7,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.60,0,1,1,1,1,1,1,1,0,11.93
gpcan,2017,0,1,Paul FENTZ,GER,1,3A,-,0,0,0,0,0,0,3A,8.50,1.00,1,0,1,1,2,1,1,1,1,9.50
gpcan,2017,0,1,Paul FENTZ,GER,2,4T,-,0,0,1,0,0,0,4T<,8.00,-1.20,-1,-1,0,-1,-1,-1,-1,-1,-1,6.80
gpcan,2017,0,1,Paul FENTZ,GER,3,3Lo,-,0,0,0,0,0,0,3Lo,5.10,0.00,0,0,0,0,0,0,0,0,1,5.10
gpcan,2017,0,1,Paul FENTZ,GER,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.57,1,1,0,1,2,2,1,1,1,3.87
gpcan,2017,0,1,Paul FENTZ,GER,5,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.14,0,0,0,1,1,1,0,0,0,3.14
gpcan,2017,0,1,Paul FENTZ,GER,6,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.90,0,2,2,1,2,1,1,1,1,7.50
gpcan,2017,0,1,Paul FENTZ,GER,7,3A+2T,-,1,0,0,0,0,0,3A+2T,10.78,-2.00,-2,-2,-2,-2,-2,-2,1,-2,-2,8.78
gpcan,2017,0,1,Takahito MURA,JPN,1,3A,-,0,0,0,0,0,0,3A,8.50,1.86,2,2,2,1,2,2,2,2,1,10.36
gpcan,2017,0,1,Takahito MURA,JPN,2,2T,-,0,0,0,0,0,0,2T,1.30,0.00,1,0,0,0,0,0,0,0,0,1.30
gpcan,2017,0,1,Takahito MURA,JPN,3,2Lo,-,0,0,0,0,0,0,2Lo,1.80,-0.60,-2,-2,-2,-2,-2,-2,-1,-2,-3,1.20
gpcan,2017,0,1,Takahito MURA,JPN,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,2,2,1,2,2,1,2,1,1,4.09
gpcan,2017,0,1,Takahito MURA,JPN,5,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.36,1,1,1,1,0,0,0,1,1,2.96
gpcan,2017,0,1,Takahito MURA,JPN,6,3Lz,-,1,1,0,0,0,0,3Lz<<,2.31,-0.90,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.41
gpcan,2017,0,1,Takahito MURA,JPN,7,3A+REP,-,1,0,0,0,0,0,3A+REP,6.55,-1.86,-2,-2,-1,-1,-2,-2,-2,-2,-2,4.69
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,1,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.00,2,2,3,2,2,2,2,2,2,4.20
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,2,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.80,3,3,3,2,2,3,2,3,2,5.70
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,3,3F+3T,-,0,0,0,0,0,0,3F+3T,10.56,X,1.60,3,3,2,2,3,2,2,2,2,12.16
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,4,3Lo,-,0,0,0,0,0,0,3Lo,5.61,X,1.50,2,3,2,2,3,2,2,2,1,7.11
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,5,2A,-,0,0,0,0,0,0,2A,3.63,X,0.50,2,1,1,1,1,0,1,1,1,4.13
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,6,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.00,2,2,3,2,2,2,2,2,2,4.50
nhk,2017,1,0,Evgenia MEDVEDEVA,RUS,7,LSp,4,0,0,0,0,0,0,LSp4,2.70,1.21,3,3,3,1,3,2,1,2,3,3.91
nhk,2017,1,0,Carolina KOSTNER,ITA,1,3T+3T,-,0,0,0,0,0,0,3T+3T,8.60,0.00,1,0,0,1,0,-1,0,-1,0,8.60
nhk,2017,1,0,Carolina KOSTNER,ITA,2,3Lo,-,0,0,0,0,0,0,3Lo,5.10,0.80,1,1,1,2,1,1,2,1,1,5.90
nhk,2017,1,0,Carolina KOSTNER,ITA,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.00,2,2,2,3,2,1,2,2,2,4.20
nhk,2017,1,0,Carolina KOSTNER,ITA,4,2A,-,0,0,0,0,0,0,2A,3.63,X,0.93,2,2,2,3,2,1,2,2,0,4.56
nhk,2017,1,0,Carolina KOSTNER,ITA,5,LSp,4,0,0,0,0,0,0,LSp4,2.70,1.00,2,2,3,2,2,2,1,2,2,3.70
